iddesa,nonsawah,persiapan,vegetatif1,vegetatif2,generatif,real_nonsawah,real_persiapan,real_vegetatif1,real_vegetatif2,real_generatif
5103010005,0,0,0,0,0,0,0,0,0,0
5103010006,0.320033451,0.291618658,0.094738815,0.036727366,0.256881709,9.850010482,8.975458127,2.915877448,1.130397266,7.906322045
5103010003,0.268403743,0.326479803,0.085508584,0.141226131,0.178381739,26.99036214,32.83042187,8.59864177,14.20153229,17.93785618
5103010004,0.209911961,0.227706247,0.154797864,0.244202852,0.163381076,56.12131448,60.87873159,41.38620585,65.28920512,43.68098274
5103010001,0.178721734,0.305521739,0.092475057,0.249109084,0.174172387,4.588319356,7.84365326,2.374110213,6.395372343,4.471524062
5103010002,0.145028814,0.272815154,0.121101581,0.279280711,0.181773739,16.81799853,31.63650541,14.04332113,32.38627181,21.07905589
5103020004,0.208073053,0.346704693,0.207904854,0.117762225,0.119555175,1.144417948,1.906902737,1.143492842,0.647701382,0.657562746
5103020005,0.238748711,0.234977402,0.163736286,0.167963262,0.194574339,9.891843358,9.735590352,6.783926454,6.95905863,8.061609521
5103020002,0,0,0,0,0,0,0,0,0,0
5103020003,0.214582589,0.063888531,0,0.335417964,0.386110916,0.047605691,0.014173832,0,0.074413325,0.085659684
5103020001,0,0,0,0,0,0,0,0,0,0
5103030005,0.437290532,0.181649124,0.053695639,0.073828262,0.253536444,177.2694042,73.63715793,21.76720781,29.92859678,102.778933
5103030006,0.21302973,0.157585115,0.107645816,0.192889266,0.328850073,49.79858504,36.8376553,25.16366759,45.09047872,76.87315913
5103030003,0.331500663,0.158451236,0.079340365,0.112798344,0.317909392,27.89566314,13.33361529,6.676463542,9.491940638,26.7519625
5103030004,0.392132411,0.204396887,0.083759015,0.065547432,0.254164256,158.8951764,82.82324664,33.93982008,26.56034162,102.9893811
5103030001,0.390685843,0.203016191,0.104116317,0.077104411,0.225077239,101.8293753,52.91466848,27.13714785,20.09669442,58.66471764
5103030002,0.520528081,0.215863958,0.063948171,0.032984489,0.1666753,104.159542,43.19515482,12.79625921,6.600314992,33.35232736
5103040008,0.128958279,0.104911217,0.193588435,0.334837421,0.237704648,21.44795336,17.44851839,32.19704668,55.68915352,39.53432269
5103040009,0.315816014,0.140248036,0.19678853,0.149377332,0.197770088,88.60139838,39.34623805,55.20853343,41.90743939,55.48390711
5103040006,0.411500809,0.404636719,0.041861299,0.043739897,0.098261275,95.89596443,94.29635993,9.755338374,10.19312613,22.89876351
5103040007,0.233578498,0.25392808,0.065250316,0.128603502,0.318639604,37.83266068,41.12867819,10.56858006,20.82988244,51.60999036
5103040004,0.361589699,0.172120899,0.083986728,0.12119824,0.261104435,76.70074487,36.51044595,17.81534315,25.70868389,55.38571674
5103040005,0.381154375,0.22425076,0.100994953,0.073307583,0.220292329,77.16896075,45.40207124,20.44755637,14.84193906,44.60064269
5103040013,0.179512932,0.127107923,0.240633087,0.17519468,0.277551379,25.82510592,18.28601175,34.61797934,25.20387319,39.92912209
5103040014,0.11594136,0.097600363,0.344718745,0.284732049,0.157007483,42.32836952,35.63235988,125.8513999,103.9511993,57.32096627
5103040011,0.467671704,0.161500874,0.109977227,0.129031517,0.131818679,153.6928071,53.07467273,36.14225235,42.40413918,43.32009533
5103040012,0.184405104,0.185949394,0.233118516,0.157175745,0.239351241,50.54843571,50.97175051,63.90157334,43.08442587,65.61006451
5103040010,0.173462377,0.086387499,0.312325906,0.294556144,0.133268074,65.5790793,32.65960482,118.0777396,111.3597145,50.38324602
5103040002,0.156123382,0.134773991,0.198519193,0.288445805,0.222137629,69.18048895,59.72027085,87.96667529,127.8144354,98.43234014
5103040003,0.237386698,0.267149502,0.168550556,0.105450308,0.221462936,75.78113997,85.28234321,53.80652501,33.66298378,70.69778507
5103040001,0.09038255,0.147433379,0.182915584,0.288108249,0.291160237,38.12450791,62.18927269,77.15611733,121.5277201,122.8150875
5103040019,0.242605275,0.11090498,0.149284121,0.179408884,0.31779674,86.66453555,39.61797039,53.32793777,64.08923965,113.5247651
5103040017,0.250824064,0.26901604,0.11388792,0.140252244,0.226019732,47.33943745,50.77291134,21.49470814,26.47059541,42.65797618
5103040018,0.115669632,0.063345535,0.166688619,0.293751501,0.360544713,16.27484736,8.912788123,23.45327624,41.33116669,50.72904687
5103040015,0.147963915,0.190132733,0.135835928,0.191700859,0.334366565,47.46635107,60.99397311,43.57573168,61.49702305,107.2637254
5103040016,0.131569044,0.12726715,0.154967441,0.257957164,0.328239201,42.78998478,41.39088687,50.39980712,83.89498599,106.7526977
5103040020,0.123876984,0.083757251,0.096601723,0.264672361,0.431091682,14.32363014,9.684671357,11.16985016,30.60349773,49.84620714
5103050009,0.124701205,0.117065615,0.409710102,0.23338928,0.115133798,30.75840783,28.87503701,101.0578074,57.56706701,28.39854114
5103050007,0.141979274,0.1585854,0.213245745,0.205776881,0.280412699,28.53340946,31.87072327,42.85574913,41.35474011,56.35421357
5103050008,0.123571312,0.162305661,0.275031338,0.220408386,0.218683304,28.58044769,37.539202,63.61119438,50.97761147,50.5786223
5103050005,0.149386233,0.242660439,0.184560243,0.168652889,0.254740197,37.68991007,61.22284438,46.56425694,42.55085678,64.27054828
5103050006,0.129640695,0.141388377,0.170172051,0.252641558,0.306157319,25.34470796,27.64137526,33.26857295,49.391331,59.85364256
5103050003,0.141894662,0.14350366,0.299279392,0.171869424,0.243452861,15.47629862,15.65179034,32.64208236,18.7456138,26.55314242
5103050004,0.148737644,0.177837378,0.173276172,0.156696269,0.343452536,27.70898511,33.13010163,32.2803745,29.19163213,63.98327248
5103050012,0.089107203,0.071569431,0.511733377,0.240605316,0.086984672,24.22705482,19.45876957,139.1334493,65.41736197,23.64996709
5103050013,0.338956451,0.259353091,0.173385241,0.09239665,0.135908567,33.91599452,25.95087951,17.34893339,9.245212132,13.59901608
5103050010,0.100117985,0.080119573,0.237058624,0.212136252,0.370567566,5.12098357,4.098075045,12.125427,10.85066045,18.95434091
5103050011,0.153639886,0.08153511,0.33222196,0.239318939,0.193284106,12.75818832,6.770639533,27.58756496,19.87293906,16.05022685
5103050001,0.171371991,0.119369403,0.167256917,0.271010736,0.270990953,62.13965487,43.28346453,60.64752468,98.26876296,98.2615898
5103050002,0.134398234,0.134891875,0.211771914,0.189950252,0.328987725,53.25775747,53.45337157,83.91849252,75.27126025,130.367401
5103050018,0.13050444,0.083145176,0.438027569,0.29592742,0.052395395,8.720009014,5.555571042,29.26800315,19.77319526,3.500940798
5103050016,0.116299307,0.02313917,0.484661009,0.284776172,0.091124342,9.429276731,1.876069992,39.29518491,23.08898821,7.388149252
5103050017,0.226019533,0.163142755,0.14633727,0.181044108,0.283456334,41.95039841,30.28014217,27.16095681,33.60272621,52.61096691
5103050014,0.154252786,0.16741751,0.24842495,0.170846774,0.25905798,26.8633418,29.15599731,43.26355799,29.75320844,45.11531531
5103050015,0.091478134,0.181592928,0.195162375,0.235356418,0.296410146,19.12821729,37.9713582,40.80875024,49.21338604,61.97981362
5103060001,0.242876842,0.197618066,0.155039759,0.239090004,0.165375329,63.69320769,51.82432547,40.65838277,62.70012893,43.36883292
5103060006,0.155723102,0.113919901,0.180660301,0.21441442,0.335282276,58.61819544,42.88239157,68.0052011,80.71112263,126.2089037
5103060007,0.166540368,0.107004511,0.1351538,0.239159738,0.352141584,102.1507786,65.63330139,82.89921571,146.6932838,215.9928998
5103060004,0.293601564,0.289397982,0.099874597,0.137392212,0.179733646,30.762989,30.32254598,10.46466194,14.39568318,18.83213455
5103060005,0.184713871,0.120054855,0.159623693,0.226891509,0.308716071,50.12827646,32.5808936,43.31921899,61.57458683,83.78041376
5103060002,0.062467118,0.071896322,0.538369393,0.262008528,0.065258638,8.079906883,9.299542043,69.63622953,33.88990212,8.440980444
5103060003,0.076918816,0.091351138,0.455511593,0.306261533,0.06995692,11.4143541,13.55603603,67.5955627,45.44762635,10.38124488
5106010008,0.385325486,0.145699194,0.04558614,0.173716649,0.249672531,39.12913539,14.79550072,4.62919349,17.64062471,25.35381293
5106010009,0.136815886,0.040291788,0.208535327,0.351332229,0.263024769,7.803792837,2.29818902,11.89457263,20.03951453,15.0025766
5106010006,0.376834994,0.201323337,0.139748654,0.138636484,0.14345653,2.615517232,1.397334813,0.969960376,0.962241085,0.995695817
5106010007,0,0,0,0,0,0,0,0,0,0
5106010004,0.445092268,0.283644932,0.047943438,0.106976621,0.116342741,98.03642956,62.47589189,10.5600655,23.56276819,25.62575853
5106010005,0.277109471,0.19052816,0.084952322,0.177356016,0.270054031,36.09064544,24.81432422,11.0641622,23.09878856,35.17174721
5106010002,0.279723156,0.150867005,0.241935827,0.144473375,0.183000637,64.07344966,34.55763039,55.41787541,33.09310411,41.91816754
5106010003,0.265887678,0.092979002,0.241590757,0.221179166,0.178363397,50.92861962,17.80937083,46.27474239,42.36506823,34.16405636
5106010001,0.196363628,0.181441075,0.147683373,0.216386381,0.258125542,47.14563594,43.56282763,35.45782193,51.95296939,61.97427167
5106020009,0,1,0,0,0,0,0.009715223,0,0,0
5106020007,0.069008895,0.080518661,0,0.446002907,0.404469537,0.016651589,0.019428853,0,0.10761884,0.097596992
5106020008,0,0,0,0,0,0,0,0,0,0
5106020005,0.394197659,0.187386291,0.059691276,0.113227261,0.245497513,54.08598735,25.71038247,8.189956267,15.53537432,33.68354701
5106020006,0.51075876,0.050215074,0.348635755,0.090390411,0,0.054884828,0.005395983,0.037463505,0.009713122,0
5106020003,0.107542792,0.14116131,0.358074427,0.255680797,0.137540674,19.54828942,25.6592013,65.08797503,46.47565991,25.0010704
5106020004,0.336995871,0.135623022,0.172063918,0.158226863,0.197090325,47.39536613,19.07412924,24.19920566,22.25315129,27.71893937
5106020001,0.231292579,0.096896707,0.133667731,0.204720582,0.333422402,50.32421203,21.08260653,29.08317802,44.54272602,72.54543035
5106020002,0.174775309,0.171373674,0.231691366,0.144775375,0.277384275,35.00048765,34.31927656,46.39849209,28.99270354,55.54894976
5106030006,0.131868839,0.093310741,0.23440158,0.171658202,0.368760638,13.56577482,9.599178331,24.11365028,17.65903559,37.93560199
5106030007,0.08633081,0,0.081002235,0.638863798,0.193803157,0.309749009,0,0.290630451,2.29219938,0.695352401
5106030004,0.075562357,0.035154557,0.472120513,0.256970101,0.160192471,5.465642167,2.542830047,34.14983191,18.587385,11.58718127
5106030005,0.284932777,0.187470981,0.267066624,0.087853646,0.172675972,45.12307377,29.68864098,42.29371956,13.9128484,27.34564518
5106030002,0.22444441,0.105584058,0.126633793,0.231140991,0.312196748,25.76882054,12.12227408,14.53902769,26.53766574,35.84380636
5106030003,0.172649536,0.149142593,0.229766725,0.220476056,0.227965091,7.056607197,6.095821159,9.391125883,9.011393618,9.317488708
5106030001,0.236731959,0.203019295,0.253866174,0.160168462,0.146214111,48.68186196,41.74914674,52.20536386,32.93724692,30.06765622
5106040028,0,0,0,0,0,0,0,0,0,0
5106040025,0,0,0,0,0,0,0,0,0,0
5106040026,0,0,0,0,1,0,0,0,0,0.009870561
5106040023,0,0,0,0,0,0,0,0,0,0
5106040024,0,0,0,0,0,0,0,0,0,0
5106040032,0.383637337,0.000471585,0.015326493,0.420418614,0.180145971,0.250968449,3.09E-04,0.010026308,0.27503008,0.117848161
5106040033,0,0,0,0,0,0,0,0,0,0
5106040030,0,0,0,0,0,0,0,0,0,0
5106040031,0,0,0,1,0,0,0,0,0.039331789,0
5106040018,0,0,0,0,0,0,0,0,0,0
5106040019,0,0.85776354,0,0.001085779,0.141150681,0,0.12182711,0,1.54E-04,0.020047459
5106040016,0,0,0,0,0,0,0,0,0,0
5106040017,0,0,0,0,0,0,0,0,0,0
5106040014,0,0,0,0,0,0,0,0,0,0
5106040015,0,1,0,0,0,0,0.009716484,0,0,0
5106040012,0.138669382,0.036106635,0,0.236525519,0.588698465,0.040865595,0.010640555,0,0.069703607,0.173488285
5106040013,0,0,0,0,0,0,0,0,0,0
5106040021,0.625771405,0,0.035654189,0,0.338574406,0.343760226,0,0.019586213,0,0.185991903
5106040022,0,0,0.118919121,0.250450343,0.630630535,0,0,0.010179965,0.021439578,0.053984564
5106040020,0.873300018,0.062375376,0.064324606,0,0,0.138173764,0.009869049,0.010177456,0,0
5106040047,0,0,0,0,0,0,0,0,0,0
5106040048,0,0,0,0,0,0,0,0,0,0
5106040045,0,0,0,0,0,0,0,0,0,0
5106040046,0,0,0,0,0,0,0,0,0,0
5106040038,0.080393163,0.112547719,0.602583945,0.20237801,0.002097165,0.035483471,0.049675663,0.265965027,0.089324439,9.26E-04
5106040039,0,0.097331263,0,0.799058078,0.103610659,0,0.009563825,0,0.078515898,0.010180842
5106040036,0.31149648,0.071863089,0.256496813,0.227749421,0.132394197,0.173839507,0.040105249,0.143145372,0.127102069,0.073886363
5106040037,0,0,0.217391332,0.782608668,0,0,0,0.00308535,0.011107256,0
5106040034,0,0,0,0,0,0,0,0,0,0
5106040035,0.428089854,0.0707865,0.142696662,0,0.358426983,0.058766322,0.009717264,0.01958878,0,0.049203304
5106040043,0,0.133721097,0.831395171,0.034883732,0,0,0.003548264,0.022060913,9.26E-04,0
5106040044,0,0,0,0,1,0,0,0,0,0.009718252
5106040041,0,0,0,0,1,0,0,0,0,0.009717999
5106040042,0,0,0.622230777,0.290368877,0.087400345,0,0,0.064794514,0.030236869,0.009101226
5106040040,0,0,0.001808284,0.764922987,0.233268729,0,0,3.09E-04,0.130513182,0.039800927
5106040007,0.166510916,0.017950638,0.303104045,0.273934021,0.238500381,0.274659824,0.029609584,0.499970246,0.45185428,0.393406475
5106040008,0,0,0,0,0,0,0,0,0,0
5106040005,0.126645816,0.013056182,0.573548026,0.263145504,0.023604471,0.568443839,0.058602065,2.574343568,1.181116323,0.105947569
5106040006,0,0,0,0,0,0,0,0,0,0
5106040003,0,0,0,0,0,0,0,0,0,0
5106040004,0,0,0.082786341,0.749014041,0.168199618,0,0,0.009715891,0.08790507,0.019740083
5106040001,0.146235035,0.11319143,0.072488607,0.160406837,0.507678091,1.219069032,0.943605385,0.604291687,1.337210383,4.232191264
5106040002,0,0,0,0,0,0,0,0,0,0
5106040009,0,0,0,0,0,0,0,0,0,0
5106040010,0,0,0,0,0,0,0,0,0,0
5106040011,0.255696694,0.208128546,0.033696013,0.077302662,0.425176085,0.039786453,0.03238484,0.005243106,0.012028309,0.066157478
5106040029,0,0,0,0,0,0,0,0,0,0
5106040027,0,0,0,0,0,0,0,0,0,0
5108010012,0,0.077196658,0.629449108,0.286651872,0.006702363,0,0.453040141,3.694016314,1.682259422,0.03933382
5108010010,0.168171867,0.412259263,0.038428546,0.035963481,0.345176843,0.305134996,0.748012915,0.069725659,0.065252987,0.626296992
5108010001,0.175485738,0.493057653,0.127261835,0.101436997,0.102757778,123.9424628,348.2378717,89.88277613,71.64315082,72.57599501
5108010013,0.057883591,0.577027414,0.07687668,0.288212316,0,0.029618233,0.29525695,0.039336734,0.147474257,0
5108010014,0.010603088,0.317263021,0.438335407,0.203986749,0.029811734,0.098257815,2.940046435,4.062012792,1.890325927,0.276262524
5108010008,0.071162241,0.36000495,0.41154524,0.127575643,0.029711925,24.90437926,125.9895659,144.0269254,44.64716366,10.39816975
5108010009,0.01851506,0.171323056,0.636235569,0.162081459,0.011844856,0.265486583,2.45659335,9.122952312,2.324078525,0.169842835
5108010006,0.074678061,0.465427912,0.282235696,0.125417549,0.052240782,19.12525434,119.1973524,72.28132817,32.11977481,13.37900625
5108010007,0.062641429,0.378365468,0.412441521,0.115301195,0.031250386,14.33806195,86.60446618,94.40416935,26.39141061,7.152933486
5108010004,0.064149351,0.681457865,0.142743307,0.073951247,0.037698229,1.287454235,13.67661245,2.864806454,1.48417474,0.756589794
5108010005,0.04675835,0.217810962,0.470648916,0.229655584,0.035126189,11.97551729,55.78466642,120.5402731,58.81825246,8.996345838
5108010002,0.063315689,0.26731037,0.468405212,0.183721729,0.017247,0.216928231,0.915841972,1.604820467,0.629455828,0.059090585
5108010003,0.006674911,0.431376413,0.294539677,0.24706276,0.020346239,0.00956596,0.618214867,0.422111181,0.354070984,0.029158635
5108010011,0.000398089,0.570859718,0.251790947,0.176951246,0,3.09E-04,0.442412066,0.195136125,0.137135909,0
5108020007,0.125060249,0.403295051,0.161901669,0.061076925,0.248666107,0.039795522,0.128332841,0.05151886,0.019435337,0.079128241
5108020008,0.254947896,0,0.612643613,0.132408491,0,0.019898615,0,0.047816671,0.010334447,0
5108020005,0.239533699,0.130410804,0.558936549,0.061299846,0.009819102,70.05573675,38.14087531,163.4705764,17.92819104,2.871764735
5108020006,0.017726011,0.042859191,0.877166674,0.043850664,0.01839746,0.521201756,1.260198154,25.79152318,1.289350656,0.540944517
5108020003,0.274007382,0.08414651,0.555796173,0.081955371,0.004094565,4.593261082,1.410571077,9.316964065,1.373840418,0.068638322
5108020004,0.396019655,0.069837498,0.446801184,0.072525772,0.014815891,9.907202952,1.747121038,11.17760179,1.814373428,0.370648379
5108020001,0.011336956,0.076363551,0.874096091,0.038203402,0,0.040872006,0.275305963,3.151292255,0.13773095,0
5108020002,0.041142096,0.071628522,0.808127432,0.075739038,0.003362912,1.468061761,2.55590027,28.83618234,2.702574658,0.119997831
5108020009,0.085932626,0.223848531,0.631292799,0.042389849,0.016536195,2.356007161,6.137235242,17.30809846,1.162198703,0.453371386
5108020010,0.04326076,0.254113893,0.447100855,0.206594225,0.048930267,10.47443576,61.52688177,108.2535123,50.0212652,11.84715534
5108020011,0.03044611,0.389461485,0.263576629,0.205418579,0.111097196,0.075589035,0.96692215,0.654385839,0.509995935,0.275822755
5108020018,0,0.204545242,0.318181257,0.409091182,0.068182319,0,0.019437462,0.030236029,0.038874989,0.006479208
5108020019,1,0,0,0,0,0.18619215,0,0,0,0
5108020016,0,0,0,0,0,0,0,0,0,0
5108020017,0.031133326,0.291987611,0.466216998,0.157234957,0.053427108,0.737801029,6.919554959,11.04846238,3.726171549,1.26612155
5108020014,0.151246682,0.407477601,0.092523159,0.109081205,0.239671353,0.136678949,0.368230296,0.083611541,0.098574754,0.21658676
5108020015,0.226918257,0.71723273,0.055849013,0,0,0.13914766,0.439811489,0.034246956,0,0
5108020012,0,0,0,0,0,0,0,0,0,0
5108020013,0,0,0,0,0,0,0,0,0,0
5108020021,0.03211105,0.051445554,0.689732546,0.22133786,0.005372991,0.117079573,0.187574792,2.514822525,0.80701634,0.019590373
5108020020,0,0,0,0,0,0,0,0,0,0
5108030006,0.013956078,0.156166036,0.544167999,0.210735382,0.074974506,0.435560325,4.873842856,16.98313788,6.576917505,2.339906741
5108030007,0.048769993,0.138087028,0.668796728,0.123250679,0.021095572,1.814581551,5.137793909,24.88387077,4.585778954,0.784901402
5108030004,0.087257039,0.072286095,0.791337822,0.045154535,0.00396451,1.06250191,0.880205365,9.635875288,0.549832766,0.048274605
5108030005,0.101603657,0.121594691,0.670650452,0.099448143,0.006703057,2.536314042,3.035346676,16.7413281,2.482506328,0.167327216
5108030002,0,0,0,0,0,0,0,0,0,0
5108030003,0,0.211054761,0.582915498,0.158291141,0.047738599,0,0.012952859,0.035774707,0.009714649,0.002929815
5108030001,0.339619183,0.192565443,0.44011985,0.024285405,0.003410118,7.832667284,4.441153853,10.15052307,0.560096452,0.078647855
5108030008,0.029893499,0.021934244,0.917040331,0.027830021,0.003301904,2.877907186,2.111653758,88.28531494,2.679252076,0.31788093
5108030009,0.030084878,0.104269064,0.650511629,0.18372066,0.03141377,2.332289242,8.083317321,50.43002911,14.24269426,2.435309753
5108030010,0.20537473,0.155362081,0.59585311,0.038812371,0.004597708,13.99264496,10.58517007,40.59682043,2.644374618,0.313252273
5108030015,0.401487673,0.058833461,0.499283057,0.030958218,0.009437591,16.29135592,2.387313279,20.25964567,1.256206318,0.382953594
5108030013,0.103946816,0.212194365,0.613504184,0.059561261,0.010793374,9.078448387,18.53251176,53.58188235,5.201927781,0.94266557
5108030014,0.037914132,0.359954413,0.541901471,0.057117356,0.003112628,2.87244001,27.27076702,41.05538989,4.327309373,0.235818072
5108030011,0.036987243,0.077550731,0.83721318,0.04369973,0.004549116,2.687310142,5.634452468,60.8277681,3.17500622,0.330516233
5108030012,0.018926113,0.260081744,0.694719777,0.022450612,0.003821754,1.119690796,15.38673762,41.10042784,1.32820426,0.226099386
5108040005,0.367830267,0.068053052,0.531369006,0.029049541,0.003698135,27.33795801,5.057853159,39.49251841,2.159026036,0.274853533
5108040006,0.200605576,0.006306697,0.760649723,0.032438004,0,4.685389978,0.147300655,17.76590987,0.757629472,0
5108040003,0.115042774,0.088769186,0.473571921,0.23237751,0.090238609,14.6587739,11.31098784,60.34263142,29.60958997,11.49822211
5108040004,0.100400126,0.111430271,0.377246021,0.392615389,0.018308192,71.36909168,79.20983312,268.1640638,279.0893275,13.01431699
5108040001,0.504590447,0.105240983,0.381704545,0.008464025,0,2.924018816,0.609854221,2.211915185,0.049047636,0
5108040002,0.207195023,0.184571674,0.457455422,0.102790961,0.04798692,8.348474702,7.43691584,18.43217546,4.141739136,1.933529026
5108040009,0.252302055,0.035866921,0.627581052,0.080456824,0.003793148,149.120171,21.1987231,370.9244217,47.55306232,2.241895486
5108040007,0.211880612,0.053454954,0.693852789,0.037635254,0.00317639,4.753498465,1.199251019,15.56644628,0.84433928,0.07126167
5108040008,0.278322898,0.055770868,0.572506778,0.076578205,0.016821252,24.90364869,4.990240197,51.2264991,6.852029497,1.505124274
5108040016,0.059452633,0.236259329,0.446362811,0.185861328,0.072063899,19.07130798,75.78763451,143.1849554,59.62088534,23.11676944
5108040017,0.069092189,0.192645961,0.525977378,0.17097525,0.041309222,33.20024036,92.57040909,252.7431189,82.15717973,19.84994411
5108040014,0.116760149,0.101536808,0.660104868,0.103116127,0.018482048,56.24715328,48.91357581,317.9939393,49.67438532,8.903402583
5108040015,0.021704819,0.188030604,0.411081623,0.320940203,0.058242751,5.187528454,44.93997794,98.24995903,76.70584128,13.92022305
5108040012,0.039544944,0.194172926,0.511869701,0.233176499,0.021235929,1.386035882,6.805690251,17.94084641,8.172751291,0.744311572
5108040013,0.030798949,0.186569277,0.685422852,0.078561232,0.01864769,0.829301988,5.023621781,18.45590668,2.115363906,0.502113454
5108040010,0.059232376,0.056308695,0.775957301,0.100543914,0.007957713,23.14690462,22.00438484,303.2295986,39.29068081,3.109725536
5108040011,0.303154668,0.060105421,0.579728131,0.052617952,0.004393828,98.54432614,19.53804056,188.4480892,17.10414244,1.428270338
5108050015,0.116311337,0.111625124,0.64958178,0.090366082,0.032115676,70.06344102,67.24056691,391.2940543,54.43457886,19.34579082
5108050013,0.14588578,0.109795059,0.6418557,0.089568333,0.012895128,66.9590879,50.39406183,294.600833,41.1103393,5.918643975
5108050014,0.18408549,0.130253197,0.618842255,0.049787135,0.017031923,132.1389932,93.49746318,444.2131354,35.73786227,12.22573937
5108050011,0.078108797,0.223513194,0.522022925,0.139105363,0.03724972,49.4105068,141.3912463,330.2242284,87.99606119,23.56363976
5108050012,0.058561582,0.176030262,0.619009421,0.109492019,0.036906716,30.18334636,90.72812211,319.0449294,56.43350865,19.02216696
5108050010,0.174941044,0.178235002,0.526412718,0.10132208,0.019089157,67.51103977,68.78220243,203.1465527,39.10093826,7.366646388
5108050004,0.109822152,0.096489637,0.247961614,0.439303952,0.106422645,15.91962754,13.98696952,35.94408302,63.68073467,15.42684102
5108050005,0.056115333,0.053648603,0.393297028,0.442942949,0.053996086,14.29284934,13.66456134,100.1746742,112.8197327,13.75306695
5108050002,0.118694542,0.132950284,0.307658078,0.334354529,0.106342568,25.86496789,28.97146545,67.04239437,72.85987211,23.17332413
5108050003,0.082245816,0.033137862,0.787394843,0.092806727,0.004414751,29.49315682,11.88315977,282.357944,33.28027453,1.583119436
5108050001,0.153522127,0.174041851,0.071191398,0.228399993,0.372844631,73.86304619,83.73556006,34.25182805,109.8885198,179.3841761
5108050008,0.248932459,0.086543311,0.509654261,0.138833546,0.016036423,63.56365792,22.0984015,130.1376653,35.45045122,4.094820417
5108050009,0.138712372,0.162593489,0.598153054,0.072915148,0.027625938,44.73851965,52.44083072,192.9206594,23.51712202,8.910117674
5108050006,0.049687462,0.11401476,0.307211957,0.426482064,0.102603758,11.77709858,27.02418303,72.81646851,101.0862927,24.31950691
5108050007,0.0155587,0.078702619,0.498078381,0.371544363,0.036115939,4.412301698,22.3193266,141.2503705,105.3665064,10.2421424
5108060003,0.035942101,0.308650668,0.445812634,0.15815759,0.051437006,5.299471451,45.50889782,65.73269942,23.31949464,7.584112729
5108060004,0.056246047,0.3788365,0.331777944,0.130679421,0.102460088,4.364941639,29.39938551,25.74743371,10.14130017,7.951355345
5108060001,0.040561924,0.268495771,0.420270525,0.173437886,0.097233894,9.580760139,63.41892486,99.26824804,40.96617314,22.96672682
5108060002,0.131499087,0.346231479,0.415311656,0.068310375,0.038647403,27.62297468,72.73011272,87.2412399,14.34942099,8.118354763
5108060009,0.10555418,0.336468645,0.519869109,0.025332946,0.01277512,1.049153412,3.344322576,5.167227382,0.251796249,0.126978021
5108060007,0.051015111,0.367056755,0.407170389,0.127368529,0.047389215,1.094067579,7.8718812,8.732156227,2.731539227,1.016306786
5108060008,0.261544775,0.375183251,0.267945319,0.060291199,0.035035456,14.75882998,21.17138761,15.12000921,3.402199679,1.977031827
5108060005,0.063473749,0.488776194,0.154615303,0.153082018,0.140052736,6.582897436,50.69124788,16.03523808,15.87622032,14.52494629
5108060006,0.175524733,0.47605868,0.160724189,0.098821714,0.088870684,13.49313871,36.59612916,12.3553743,7.596736161,6.831769183
5108060025,0.090328231,0.203368614,0.473543358,0.122091936,0.110667861,14.62688715,32.93156218,76.68106818,19.77039682,17.92049158
5108060026,0.133606209,0.176458612,0.4590889,0.139135896,0.091710384,29.17855637,38.53718789,100.2614436,30.38619712,20.02883419
5108060023,0.104358025,0.274326801,0.392869537,0.109213318,0.119232318,21.39383027,56.23813789,80.53989296,22.38918544,24.44312227
5108060024,0.100544499,0.354168434,0.329651144,0.092546327,0.123089595,18.82265145,66.30287114,61.71305861,17.32533618,23.0432551
5108060021,0.145257967,0.314871625,0.402468316,0.07843507,0.058967022,45.71926577,99.10437139,126.6750202,24.68707145,18.55959438
5108060022,0.133763466,0.497563614,0.224347956,0.073561224,0.07076374,37.20776047,138.4027215,62.4048199,20.46185304,19.68370251
5108060020,0.357692136,0.245640722,0.370461347,0.004249009,0.021956786,2.480941936,1.703756685,2.569508803,0.029470996,0.152291612
5108060029,0.07035651,0.216267455,0.268153796,0.249208915,0.196013324,13.84751233,42.56558865,52.77781706,49.04910067,38.57918677
5108060027,0.081614847,0.119150228,0.581858019,0.158635267,0.05874164,5.316070551,7.760977825,37.89994593,10.33287821,3.826199692
5108060028,0.056737194,0.185966376,0.318121006,0.292148258,0.147027166,22.3156512,73.14356777,125.1221104,114.9066107,57.82815024
5108060014,0.023232477,0.383640681,0.502283831,0.081132516,0.009710495,0.118497285,1.956759869,2.561899431,0.413816517,0.049528397
5108060015,0.020167826,0.165375967,0.60939032,0.133268661,0.071797226,0.019286911,0.15815247,0.582772611,0.127447587,0.068661177
5108060012,0.026930097,0.390740724,0.540150381,0.036959949,0.005218849,0.203819303,2.957304697,4.088105394,0.279729816,0.039498639
5108060013,0.005064442,0.585711773,0.287446686,0.092541444,0.029235656,0.010183277,1.177714215,0.577980611,0.186076802,0.058785309
5108060010,0.09397454,0.364575584,0.399638781,0.075922352,0.065888743,2.518753117,9.771539014,10.71132054,2.034909234,1.765983384
5108060011,0.074955627,0.305144779,0.464370415,0.089887518,0.065641661,0.078225048,0.318454612,0.484625368,0.09380824,0.068504825
5108060018,0.032483573,0.636797741,0.110069064,0.065990278,0.154659344,0.058786968,1.15244121,0.199196883,0.119425542,0.279893898
5108060019,0.027016139,0.810887033,0.152822667,0.009274161,0,0.010337957,0.310292861,0.058478901,0.003548837,0
